update_date,yideqihuo,wandaqihuo,sanwujiu,sanlongqihuo,shanghaidongya,shanghaidongfang,shanghaizhongqi,shanghaijiuheng,shanghaizhongxin,shanghainandou,shanghaidalu,shanghaishiyou,shanghaipumin,shanghaiyongda,shanghaizheshi,shanghailiangmao,shanghaitonglian,shanghaijincheng,shanghaijinyuan,shanghaijinpeng,dongxingqihuo,dongwuqihuo,dongfanghuijin,donghaiqihuo,donghanggongsi,donghangqihuo,dongguanhualian,dongzhengqihuo,dongyinqihuo,zhongxinjiantou,zhongxinxinji,zhongxinqihuo,zhongxinhuili,zhongyuanqihuo,zhongguozhongjin,zhongguoguoji,zhongdaqihuo,zhongtianqihuo,zhongzhouqihuo,zhongtouqihuo,zhongchengqihuo,zhongqijiahe,zhongqiqihuo,zhongdiantou,zhonghangqihuo,zhongronghuixin,zhongyanqihuo,zhongzhengqihuo,zhongguqihuo,zhongcaiqihuo,zhonghuiqihuo,zhongjinqihuo,zhonggangqihuo,zhonglvguomao,zhongyinguoji,qiankunqihuo,yunnantongye,yunchenqihuo,jingdouqihuo,xindaqihuo,beiteqihuo,xianrongqihuo,guangdaqihuo,xingyeqihuo,xingzhengqihuo,guantongqihuo,chuangyuanqihuo,beiyaqihuo,beijingzhongqi,beijingshouchuang,beifangqihuo,beifangtongye,huaxinwanda,huayuanqihuo,huachuangqihuo,huananqihuo,huaxiaqihuo,huaanqihuo,huataixing,huataiqihuo,huataizhangcheng,huahaiqihuo,hualianqihuo,huarongqihuo,huaxiqihuo,huazhengqihuo,huajinqihuo,huaxinqihuo,huawenqihuo,hualongqihuo,nanhuaqihuo,nanyueqihuo,nanzhengqihuo,jilinshiyang,jilinjinchang,tongxinjiuheng,herongqihuo,sichuantianyuan,guoxinqihuo,guoyuanantai,guoyuanqihuo,guoyuanhaiqin,guofuqihuo,guotouanxin,guotouqihuo,guominqihuo,guotaijunan,guohailiangshi,guolianqihuo,guomaoqihuo,guodouqihuo,guojinqihuo,guojiqihuo,dayeyouse,dahuaqihuo,dadeqihuo,dayouqihuo,dayueqihuo,dalianbeifang,dalianliangyun,datongqihuo,tianfuqihuo,tianchengqihuo,tianjinjingu,tianqiqihuo,tianfengqihuo,tianhongqihuo,ningboshanli,anxinqihuo,anhuihuawu,anliangqihuo,hongyuanqihuo,baolihua,baochengqihuo,shidaqihuo,shandongquanxin,shandongqilu,shanxisanli,shanjinqihuo,pinganqihuo,guangdongnanjin,guangfaqihuo,guangzhouqihuo,guangchengqihuo,guangyongqihuo,jianxinqihuo,jianzhengqihuo,hongyeqihuo,hongxinqihuo,deshengqihuo,huishangqihuo,hengtaiqihuo,chengdoubeite,zhaoshangqihuo,zhaojinqihuo,mogendatong,wenfengqihuo,xinjiye,xintianqihuo,xinchengqihuo,xinhuqihuo,xinjiyuan,fangzhengzhongqi,fangzhengqihuo,wuxiguolian,shidaiqihuo,chengxinqihuo,gelindahua,gelinqihuo,zhengxinqihuo,yonganqihuo,huixinqihuo,jiangnanqihuo,jianghaihuixin,jiangsudonghua,jiangsuhongye,jiangsuwenfeng,jiangsusuwu,jiangxiruiqi,henanwanda,jintouqihuo,zheshangqihuo,zhexinshiji,zhejiangzhongda,zhejiangdade,zhejiangdayue,zhejiangtiande,zhejiangtianma,zhejiangxinhua,zhejiangyongan,zhejiangliangshi,zhejiangjinda,zhejiangjindi,pufagongsi,hainanxinghai,haifuqihuo,haihangdongyin,haizhengqihuo,haitongqihuo,shenzhenjinhui,shenzhenjinniu,hunduntiancheng,bohaiqihuo,hubeijinlong,hunandayou,hunantaiyang,xiangcaiqinian,yantaizhongzhou,zhujiangqihuo,ruidaqihuo,ruilongqihuo,gansulongda,shenwanqihuo,shengdaqihuo,shenhuaqihuo,funengqihuo,kexinqihuo,diyichuangye,zijinkuangye,hongtaqihuo,meierya,wuhuhengxin,suzhouzhongchen,yingdaqihuo,xinanqihuo,xibuqihuo,xiangyuqihuo,caifuqihuo,caidaqihuo,liaoningzhongqi,maikeqihuo,tonghuiqihuo,daotongqihuo,zhongqingxianrong,zhongqinggangjiu,jinxinqihuo,jinyuanqihuo,jinchuangli,jinyouqihuo,jinchuanjituan,jinchangqihuo,jinshiqihuo,jinguqihuo,jinpengqihuo,xinguolian,xindetouzi,tongguanjinyuan,yinjianqihuo,yinheqihuo,jintaiqihuo,zhangchengweiye,zhangjiangqihuo,jichengli,jichengqihuo,qingtongxia,lunengjinsui,luzhengqihuo,honghaiqihuo,dingxinqihuo,close
2012-06-07,5.0,-183.0,0.0,0.0,167.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.0,0.0,232.0,0.0,0.0,0.0,0.0,-96.0,0.0,0.0,0.0,-65.0,0.0,73.0,-664.0,0.0,0.0,2.0,0.0,-849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1875.0,0.0,-10.0,0.0,0.0,387.0,10.0,182.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,-1436.0,-227.0,0.0,0.0,0.0,0.0,133.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173.0,0.0,0.0,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.0,0.0,283.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,-103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1743.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,-210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,-2.0,0.0,1
2012-06-08,21.0,-209.0,0.0,0.0,-331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0,0.0,357.0,0.0,0.0,0.0,0.0,-1128.0,0.0,0.0,0.0,-2803.0,0.0,-190.0,-1027.0,0.0,0.0,940.0,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,-408.0,0.0,0.0,-12.0,120.0,-2.0,0.0,0.0,-79.0,0.0,0.0,0.0,0.0,-53.0,-553.0,0.0,0.0,0.0,0.0,183.0,217.0,0.0,0.0,0.0,-72.0,0.0,0.0,0.0,98.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-876.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,418.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,0.0,0.0,-236.0,0.0,0.0,0.0,0.0,405.0,56.0,0.0,-1
2012-06-11,-234.0,81.0,0.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-421.0,0.0,0.0,0.0,0.0,1599.0,0.0,0.0,0.0,2428.0,0.0,-1.0,386.0,0.0,0.0,0.0,0.0,-224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2939.0,0.0,312.0,0.0,0.0,136.0,20.0,-4.0,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,1399.0,0.0,0.0,0.0,0.0,0.0,-53.0,-356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1868.0,0.0,0.0,-544.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1266.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2109.0,0.0,-64.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,0.0,0.0,0.0,25.0,-22.0,0.0,0.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357.0,0.0,0.0,0.0,0.0,0.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-310.0,0.0,0.0,-222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,0.0,117.0,0.0,0.0,0.0,-975.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-4.0,0.0,-1
2012-06-12,112.0,-57.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-495.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,-482.0,0.0,56.0,-892.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.0,0.0,-418.0,0.0,0.0,-10.0,155.0,-1.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,-1012.0,0.0,0.0,0.0,0.0,0.0,-126.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,0.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.0,0.0,-168.0,0.0,0.0,120.0,0.0,0.0,0.0,140.0,906.0,0.0,-6.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-63.0,-475.0,0.0,0.0,0.0,0.0,0.0,0.0,-665.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,-521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,-319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,1
2012-06-13,-61.0,10.0,0.0,0.0,522.0,0.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,-63.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,149.0,0.0,-99.0,304.0,0.0,0.0,0.0,0.0,-578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,-1.0,0.0,0.0,314.0,-30.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,233.0,-450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-577.0,0.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,6.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,-363.0,-155.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.0,-121.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,-1379.0,0.0,0.0,0.0,0.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-966.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1656.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,-1.0,0.0,-1
2012-06-14,11.0,10.0,0.0,0.0,-341.0,-5.0,-1.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,-252.0,0.0,0.0,894.0,0.0,-31.0,0.0,0.0,0.0,-317.0,0.0,47.0,36.0,0.0,0.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,-269.0,-1922.0,0.0,-1167.0,0.0,-128.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,-2025.0,0.0,0.0,0.0,0.0,0.0,-127.0,295.0,0.0,0.0,0.0,-33.0,0.0,0.0,0.0,-997.0,0.0,0.0,-444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,0.0,-777.0,0.0,-21.0,53.0,0.0,0.0,0.0,-285.0,-999.0,0.0,-10.0,0.0,0.0,-290.0,-555.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.0,0.0,0.0,-272.0,0.0,-768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.0,-299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-269.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,21.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,-764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.0,0.0,0.0,-281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,-1.0,0.0,1
2012-06-15,-375.0,77.0,0.0,0.0,2305.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-464.0,0.0,0.0,0.0,0.0,-279.0,0.0,0.0,0.0,201.0,0.0,209.0,264.0,0.0,0.0,-223.0,0.0,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,158.0,188.0,0.0,-3.0,-370.0,0.0,0.0,0.0,30.0,0.0,-191.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,-62.0,-1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1246.0,0.0,0.0,-1268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,0.0,330.0,0.0,36.0,59.0,0.0,0.0,0.0,0.0,30.0,0.0,-53.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,-156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.0,1632.0,-153.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-403.0,0.0,0.0,-240.0,0.0,0.0,181.0,0.0,420.0,0.0,75.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,-262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,0.0,-421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,0.0,0.0,0.0,0.0,-2935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-3.0,0.0,-1
2012-06-18,-105.0,-326.0,0.0,0.0,18.0,0.0,539.0,0.0,0.0,0.0,-2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,1950.0,0.0,254.0,241.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-991.0,0.0,11.0,216.0,0.0,-638.0,0.0,-566.0,0.0,0.0,-96.0,0.0,0.0,0.0,0.0,-163.0,0.0,0.0,0.0,0.0,0.0,430.0,-675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.0,0.0,318.0,0.0,1.0,0.0,0.0,0.0,0.0,-330.0,-259.0,68.0,-43.0,0.0,0.0,-3.0,-438.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-13.0,0.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1264.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-1164.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,-164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,-1.0,0.0,0.0,19.0,0.0,126.0,0.0,-12.0,0.0,0.0,0.0,-1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-693.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,-327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-314.0,0.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,-949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,0.0,0.0,1
2012-06-19,-28.0,-20.0,0.0,0.0,-81.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,-364.0,0.0,76.0,227.0,0.0,0.0,-373.0,0.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.0,0.0,-45.0,0.0,-15.0,-161.0,0.0,183.0,0.0,0.0,0.0,0.0,-84.0,0.0,-191.0,0.0,0.0,-923.0,0.0,0.0,0.0,0.0,0.0,204.0,-138.0,0.0,0.0,0.0,-125.0,0.0,0.0,0.0,567.0,0.0,0.0,-217.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-306.0,0.0,-646.0,0.0,-7.0,0.0,0.0,0.0,0.0,-202.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,-895.0,0.0,-150.0,0.0,194.0,0.0,0.0,-22.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-82.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.0,0.0,0.0,0.0,0.0,0.0,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,-295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-469.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,1
2012-06-20,-285.0,-171.0,0.0,0.0,-167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-222.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,757.0,0.0,-2.0,183.0,0.0,0.0,0.0,0.0,-291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1540.0,0.0,-34.0,682.0,0.0,291.0,0.0,0.0,0.0,0.0,-38.0,0.0,33.0,0.0,0.0,-83.0,0.0,0.0,0.0,0.0,0.0,159.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-607.0,0.0,386.0,0.0,-2.0,0.0,0.0,0.0,0.0,-130.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,-36.0,0.0,0.0,0.0,188.0,0.0,0.0,-13.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,52.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-266.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-2.0,0.0,-1
