,update_date,trade_signal,daily_return,company_name
1704,2012-04-25,0.0,0.0,永安期货
1705,2012-04-26,0.0,0.0,永安期货
1706,2012-04-27,0.0,0.0,永安期货
1707,2012-05-02,0.0,0.0,永安期货
1708,2012-05-03,0.0,0.0,永安期货
1709,2012-05-04,0.0,0.0,永安期货
1710,2012-05-07,0.0,0.0,永安期货
1711,2012-05-08,0.0,0.0,永安期货
1712,2012-05-09,0.0,0.0,永安期货
1713,2012-05-10,0.0,0.0,永安期货
1714,2012-05-11,0.0,0.0,永安期货
1715,2012-05-14,0.0,0.0,永安期货
1716,2012-05-15,0.0,0.0,永安期货
1717,2012-05-16,0.0,0.0,永安期货
1718,2012-05-17,0.0,0.0,永安期货
1719,2012-05-18,0.0,0.0,永安期货
1720,2012-05-21,0.0,0.0,永安期货
1721,2012-05-22,0.0,0.0,永安期货
1722,2012-05-23,0.0,0.0,永安期货
1723,2012-05-24,0.0,0.0,永安期货
1724,2012-05-25,0.0,0.0,永安期货
1725,2012-05-28,0.0,0.0,永安期货
1726,2012-05-29,0.0,0.0,永安期货
1727,2012-05-30,0.0,0.0,永安期货
1728,2012-05-31,0.0,0.0,永安期货
1729,2012-06-01,0.0,0.0,永安期货
1730,2012-06-04,0.0,0.0,永安期货
1731,2012-06-05,0.0,0.0,永安期货
1732,2012-06-06,0.0,0.0,永安期货
1733,2012-06-07,0.0,0.0,永安期货
1734,2012-06-08,0.0,0.0,永安期货
1735,2012-06-11,0.0,0.0,永安期货
1736,2012-06-12,0.0,0.0,永安期货
1737,2012-06-13,0.0,0.0,永安期货
1738,2012-06-14,0.0,0.0,永安期货
1739,2012-06-15,0.0,0.0,永安期货
1740,2012-06-18,0.0,0.0,永安期货
1741,2012-06-19,0.0,0.0,永安期货
1742,2012-06-20,0.0,0.0,永安期货
1743,2012-06-21,0.0,0.0,永安期货
1744,2012-06-25,0.0,0.0,永安期货
1745,2012-06-26,0.0,0.0,永安期货
1746,2012-06-27,0.0,0.0,永安期货
1747,2012-06-28,0.0,0.0,永安期货
1748,2012-06-29,0.0,0.0,永安期货
1749,2012-07-02,0.0,0.0,永安期货
1750,2012-07-03,0.0,0.0,永安期货
1751,2012-07-04,0.0,0.0,永安期货
1752,2012-07-05,0.0,0.0,永安期货
1753,2012-07-06,0.0,0.0,永安期货
1754,2012-07-09,0.0,0.0,永安期货
1755,2012-07-10,0.0,0.0,永安期货
1756,2012-07-11,0.0,0.0,永安期货
1757,2012-07-12,0.0,0.0,永安期货
1758,2012-07-13,0.0,0.0,永安期货
1759,2012-07-16,0.0,0.0,永安期货
1760,2012-07-17,0.0,0.0,永安期货
1761,2012-07-18,0.0,0.0,永安期货
1762,2012-07-19,0.0,0.0,永安期货
1763,2012-07-20,0.0,0.0,永安期货
1764,2012-07-23,0.0,0.0,永安期货
1765,2012-07-24,0.0,0.0,永安期货
1766,2012-07-25,0.0,0.0,永安期货
1767,2012-07-26,0.0,0.0,永安期货
1768,2012-07-27,0.0,0.0,永安期货
1769,2012-07-30,0.0,0.0,永安期货
1770,2012-07-31,0.0,0.0,永安期货
1771,2012-08-01,0.0,0.0,永安期货
1772,2012-08-02,0.0,0.0,永安期货
1773,2012-08-03,0.0,0.0,永安期货
1774,2012-08-06,0.0,0.0,永安期货
1775,2012-08-07,0.0,0.0,永安期货
1776,2012-08-08,0.0,0.0,永安期货
1777,2012-08-09,0.0,0.0,永安期货
1778,2012-08-10,0.0,0.0,永安期货
1779,2012-08-13,0.0,0.0,永安期货
1780,2012-08-14,0.0,0.0,永安期货
1781,2012-08-15,0.0,0.0,永安期货
1782,2012-08-16,0.0,0.0,永安期货
1783,2012-08-17,0.0,0.0,永安期货
1784,2012-08-20,0.0,0.0,永安期货
1785,2012-08-21,0.0,0.0,永安期货
1786,2012-08-22,0.0,0.0,永安期货
1787,2012-08-23,0.0,0.0,永安期货
1788,2012-08-24,0.0,0.0,永安期货
1789,2012-08-27,0.0,0.0,永安期货
1790,2012-08-28,0.0,0.0,永安期货
1791,2012-08-29,0.0,0.0,永安期货
1792,2012-08-30,0.0,0.0,永安期货
1793,2012-08-31,0.0,0.0,永安期货
1794,2012-09-03,0.0,0.0,永安期货
1795,2012-09-04,0.0,0.0,永安期货
1796,2012-09-05,0.0,0.0,永安期货
1797,2012-09-06,0.0,0.0,永安期货
1798,2012-09-07,0.0,0.0,永安期货
1799,2012-09-10,0.0,0.0,永安期货
1800,2012-09-11,0.0,0.0,永安期货
1801,2012-09-12,0.0,0.0,永安期货
1802,2012-09-13,0.0,0.0,永安期货
1803,2012-09-14,0.0,0.0,永安期货
1804,2012-09-17,0.0,0.0,永安期货
1805,2012-09-18,0.0,0.0,永安期货
1806,2012-09-19,0.0,0.0,永安期货
1807,2012-09-20,0.0,0.0,永安期货
1808,2012-09-21,0.0,0.0,永安期货
1809,2012-09-24,0.0,0.0,永安期货
1810,2012-09-25,0.0,0.0,永安期货
1811,2012-09-26,0.0,0.0,永安期货
1812,2012-09-27,0.0,0.0,永安期货
1813,2012-09-28,0.0,0.0,永安期货
1814,2012-10-08,0.0,0.0,永安期货
1815,2012-10-09,0.0,0.0,永安期货
1816,2012-10-10,0.0,0.0,永安期货
1817,2012-10-11,0.0,0.0,永安期货
1818,2012-10-12,0.0,0.0,永安期货
1819,2012-10-15,0.0,0.0,永安期货
1820,2012-10-16,0.0,0.0,永安期货
1821,2012-10-17,0.0,0.0,永安期货
1822,2012-10-18,0.0,0.0,永安期货
1823,2012-10-19,0.0,0.0,永安期货
1824,2012-10-22,0.0,0.0,永安期货
1825,2012-10-23,0.0,0.0,永安期货
1826,2012-10-24,0.0,0.0,永安期货
1827,2012-10-25,0.0,0.0,永安期货
1828,2012-10-26,0.0,0.0,永安期货
1829,2012-10-29,0.0,0.0,永安期货
1830,2012-10-30,0.0,0.0,永安期货
1831,2012-10-31,0.0,0.0,永安期货
1832,2012-11-01,0.0,0.0,永安期货
1833,2012-11-02,0.0,0.0,永安期货
1834,2012-11-05,0.0,0.0,永安期货
1835,2012-11-06,0.0,0.0,永安期货
1836,2012-11-07,0.0,0.0,永安期货
1837,2012-11-08,0.0,0.0,永安期货
1838,2012-11-09,0.0,0.0,永安期货
1839,2012-11-12,0.0,0.0,永安期货
1840,2012-11-13,0.0,0.0,永安期货
1841,2012-11-14,0.0,0.0,永安期货
1842,2012-11-15,0.0,0.0,永安期货
1843,2012-11-16,0.0,0.0,永安期货
1844,2012-11-19,0.0,0.0,永安期货
1845,2012-11-20,0.0,0.0,永安期货
1846,2012-11-21,0.0,0.0,永安期货
1847,2012-11-22,0.0,0.0,永安期货
1848,2012-11-23,0.0,0.0,永安期货
1849,2012-11-26,0.0,0.0,永安期货
1850,2012-11-27,0.0,0.0,永安期货
1851,2012-11-28,0.0,0.0,永安期货
1852,2012-11-29,0.0,0.0,永安期货
1853,2012-11-30,0.0,0.0,永安期货
1854,2012-12-03,0.0,0.0,永安期货
1855,2012-12-04,0.0,0.0,永安期货
1856,2012-12-05,0.0,0.0,永安期货
1857,2012-12-06,0.0,0.0,永安期货
1858,2012-12-07,0.0,0.0,永安期货
1859,2012-12-10,0.0,0.0,永安期货
1860,2012-12-11,0.0,0.0,永安期货
1861,2012-12-12,0.0,0.0,永安期货
1862,2012-12-13,0.0,0.0,永安期货
1863,2012-12-14,0.0,0.0,永安期货
1864,2012-12-17,0.0,0.0,永安期货
1865,2012-12-18,0.0,0.0,永安期货
1866,2012-12-19,0.0,0.0,永安期货
1867,2012-12-20,0.0,0.0,永安期货
1868,2012-12-21,0.0,0.0,永安期货
1869,2012-12-24,0.0,0.0,永安期货
1870,2012-12-25,0.0,0.0,永安期货
1871,2012-12-26,0.0,0.0,永安期货
1872,2012-12-27,0.0,0.0,永安期货
1873,2012-12-28,0.0,0.0,永安期货
1874,2012-12-31,0.0,0.0,永安期货
1875,2013-01-04,0.0,0.0,永安期货
1876,2013-01-07,0.0,0.0,永安期货
1877,2013-01-08,0.0,0.0,永安期货
1878,2013-01-09,0.0,0.0,永安期货
1879,2013-01-10,0.0,0.0,永安期货
1880,2013-01-11,0.0,0.0,永安期货
1881,2013-01-14,0.0,0.0,永安期货
1882,2013-01-15,0.0,0.0,永安期货
1883,2013-01-16,0.0,0.0,永安期货
1884,2013-01-17,0.0,0.0,永安期货
1885,2013-01-18,0.0,0.0,永安期货
1886,2013-01-21,0.0,0.0,永安期货
1887,2013-01-22,0.0,0.0,永安期货
1888,2013-01-23,0.0,0.0,永安期货
1889,2013-01-24,0.0,0.0,永安期货
1890,2013-01-25,0.0,0.0,永安期货
1891,2013-01-28,0.0,0.0,永安期货
1892,2013-01-29,0.0,0.0,永安期货
1893,2013-01-30,0.0,0.0,永安期货
1894,2013-01-31,0.0,0.0,永安期货
1895,2013-02-01,0.0,0.0,永安期货
1896,2013-02-04,0.0,0.0,永安期货
1897,2013-02-05,0.0,0.0,永安期货
1898,2013-02-06,0.0,0.0,永安期货
1899,2013-02-07,0.0,0.0,永安期货
1900,2013-02-08,0.0,0.0,永安期货
1901,2013-02-18,0.0,0.0,永安期货
1902,2013-02-19,0.0,0.0,永安期货
1903,2013-02-20,0.0,0.0,永安期货
1904,2013-02-21,0.0,0.0,永安期货
1905,2013-02-22,0.0,0.0,永安期货
1906,2013-02-25,0.0,0.0,永安期货
1907,2013-02-26,0.0,0.0,永安期货
1908,2013-02-27,0.0,0.0,永安期货
1909,2013-02-28,0.0,0.0,永安期货
1910,2013-03-01,0.0,0.0,永安期货
1911,2013-03-04,0.0,0.0,永安期货
1912,2013-03-05,0.0,0.0,永安期货
1913,2013-03-06,0.0,0.0,永安期货
1914,2013-03-07,0.0,0.0,永安期货
1915,2013-03-08,0.0,0.0,永安期货
1916,2013-03-11,0.0,0.0,永安期货
1917,2013-03-12,0.0,0.0,永安期货
1918,2013-03-13,0.0,0.0,永安期货
1919,2013-03-14,0.0,0.0,永安期货
1920,2013-03-15,0.0,0.0,永安期货
1921,2013-03-18,0.0,0.0,永安期货
1922,2013-03-19,0.0,0.0,永安期货
1923,2013-03-20,0.0,0.0,永安期货
1924,2013-03-21,0.0,0.0,永安期货
1925,2013-03-22,0.0,0.0,永安期货
1926,2013-03-25,0.0,0.0,永安期货
1927,2013-03-26,0.0,0.0,永安期货
1928,2013-03-27,0.0,0.0,永安期货
1929,2013-03-28,0.0,0.0,永安期货
1930,2013-03-29,0.0,0.0,永安期货
1931,2013-04-01,0.0,0.0,永安期货
1932,2013-04-02,0.0,0.0,永安期货
1933,2013-04-03,0.0,0.0,永安期货
1934,2013-04-08,0.0,0.0,永安期货
1935,2013-04-09,0.0,0.0,永安期货
1936,2013-04-10,0.0,0.0,永安期货
1937,2013-04-11,0.0,0.0,永安期货
1938,2013-04-12,0.0,0.0,永安期货
1939,2013-04-15,0.0,0.0,永安期货
1940,2013-04-16,0.0,0.0,永安期货
1941,2013-04-17,0.0,0.0,永安期货
1942,2013-04-18,0.0,0.0,永安期货
1943,2013-04-19,0.0,0.0,永安期货
1944,2013-04-22,0.0,0.0,永安期货
1945,2013-04-23,0.0,0.0,永安期货
1946,2013-04-24,0.0,0.0,永安期货
1947,2013-04-25,0.0,0.0,永安期货
1948,2013-04-26,0.0,0.0,永安期货
1949,2013-05-02,0.0,0.0,永安期货
1950,2013-05-03,0.0,0.0,永安期货
1951,2013-05-06,0.0,0.0,永安期货
1952,2013-05-07,0.0,0.0,永安期货
1953,2013-05-08,0.0,0.0,永安期货
1954,2013-05-09,0.0,0.0,永安期货
1955,2013-05-10,0.0,0.0,永安期货
1956,2013-05-13,0.0,0.0,永安期货
1957,2013-05-14,0.0,0.0,永安期货
1958,2013-05-15,0.0,0.0,永安期货
1959,2013-05-16,0.0,0.0,永安期货
1960,2013-05-17,0.0,0.0,永安期货
1961,2013-05-20,0.0,0.0,永安期货
1962,2013-05-21,0.0,0.0,永安期货
1963,2013-05-22,0.0,0.0,永安期货
1964,2013-05-23,0.0,0.0,永安期货
1965,2013-05-24,0.0,0.0,永安期货
1966,2013-05-27,0.0,0.0,永安期货
1967,2013-05-28,0.0,0.0,永安期货
1968,2013-05-29,0.0,0.0,永安期货
1969,2013-05-30,0.0,0.0,永安期货
1970,2013-05-31,0.0,0.0,永安期货
1971,2013-06-03,0.0,0.0,永安期货
1972,2013-06-04,0.0,0.0,永安期货
1973,2013-06-05,0.0,0.0,永安期货
1974,2013-06-06,0.0,0.0,永安期货
1975,2013-06-07,0.0,0.0,永安期货
1976,2013-06-13,0.0,0.0,永安期货
1977,2013-06-14,0.0,0.0,永安期货
1978,2013-06-17,0.0,0.0,永安期货
1979,2013-06-18,0.0,0.0,永安期货
1980,2013-06-19,0.0,0.0,永安期货
1981,2013-06-20,0.0,0.0,永安期货
1982,2013-06-21,0.0,0.0,永安期货
1983,2013-06-24,0.0,0.0,永安期货
1984,2013-06-25,0.0,0.0,永安期货
1985,2013-06-26,0.0,0.0,永安期货
1986,2013-06-27,0.0,0.0,永安期货
1987,2013-06-28,0.0,0.0,永安期货
1988,2013-07-01,0.0,0.0,永安期货
1989,2013-07-02,0.0,0.0,永安期货
1990,2013-07-03,0.0,0.0,永安期货
1991,2013-07-04,0.0,0.0,永安期货
1992,2013-07-05,0.0,0.0,永安期货
1993,2013-07-08,0.0,0.0,永安期货
1994,2013-07-09,0.0,0.0,永安期货
1995,2013-07-10,0.0,0.0,永安期货
1996,2013-07-11,0.0,0.0,永安期货
1997,2013-07-12,0.0,0.0,永安期货
1998,2013-07-15,0.0,0.0,永安期货
1999,2013-07-16,0.0,0.0,永安期货
2000,2013-07-17,0.0,0.0,永安期货
2001,2013-07-18,0.0,0.0,永安期货
2002,2013-07-19,0.0,0.0,永安期货
2003,2013-07-22,0.0,0.0,永安期货
2004,2013-07-23,0.0,0.0,永安期货
2005,2013-07-24,0.0,0.0,永安期货
2006,2013-07-25,0.0,0.0,永安期货
2007,2013-07-26,0.0,0.0,永安期货
2008,2013-07-29,0.0,0.0,永安期货
2009,2013-07-30,0.0,0.0,永安期货
2010,2013-07-31,0.0,0.0,永安期货
2011,2013-08-01,0.0,0.0,永安期货
2012,2013-08-02,0.0,0.0,永安期货
2013,2013-08-05,0.0,0.0,永安期货
2014,2013-08-06,0.0,0.0,永安期货
2015,2013-08-07,0.0,0.0,永安期货
2016,2013-08-08,0.0,0.0,永安期货
2017,2013-08-09,0.0,0.0,永安期货
2018,2013-08-12,0.0,0.0,永安期货
2019,2013-08-13,0.0,0.0,永安期货
2020,2013-08-14,0.0,0.0,永安期货
2021,2013-08-15,0.0,0.0,永安期货
2022,2013-08-16,0.0,0.0,永安期货
2023,2013-08-19,0.0,0.0,永安期货
2024,2013-08-20,0.0,0.0,永安期货
2025,2013-08-21,0.0,0.0,永安期货
2026,2013-08-22,0.0,0.0,永安期货
2027,2013-08-23,0.0,0.0,永安期货
2028,2013-08-26,0.0,0.0,永安期货
2029,2013-08-27,0.0,0.0,永安期货
2030,2013-08-28,0.0,0.0,永安期货
2031,2013-08-29,0.0,0.0,永安期货
2032,2013-08-30,0.0,0.0,永安期货
2033,2013-09-02,0.0,0.0,永安期货
2034,2013-09-03,0.0,0.0,永安期货
2035,2013-09-04,0.0,0.0,永安期货
2036,2013-09-05,0.0,0.0,永安期货
2037,2013-09-06,0.0,0.0,永安期货
2038,2013-09-09,0.0,0.0,永安期货
2039,2013-09-10,0.0,0.0,永安期货
2040,2013-09-11,0.0,0.0,永安期货
2041,2013-09-12,0.0,0.0,永安期货
2042,2013-09-13,0.0,0.0,永安期货
2043,2013-09-16,0.0,0.0,永安期货
2044,2013-09-17,0.0,0.0,永安期货
2045,2013-09-18,0.0,0.0,永安期货
2046,2013-09-23,0.0,0.0,永安期货
2047,2013-09-24,0.0,0.0,永安期货
2048,2013-09-25,0.0,0.0,永安期货
2049,2013-09-26,0.0,0.0,永安期货
2050,2013-09-27,0.0,0.0,永安期货
2051,2013-09-30,0.0,0.0,永安期货
2052,2013-10-08,0.0,0.0,永安期货
2053,2013-10-09,0.0,0.0,永安期货
2054,2013-10-10,0.0,0.0,永安期货
2055,2013-10-11,0.0,0.0,永安期货
2056,2013-10-14,0.0,0.0,永安期货
2057,2013-10-15,0.0,0.0,永安期货
2058,2013-10-16,0.0,0.0,永安期货
2059,2013-10-17,0.0,0.0,永安期货
2060,2013-10-18,0.0,0.0,永安期货
2061,2013-10-21,0.0,0.0,永安期货
2062,2013-10-22,0.0,0.0,永安期货
2063,2013-10-23,0.0,0.0,永安期货
2064,2013-10-24,0.0,0.0,永安期货
2065,2013-10-25,0.0,0.0,永安期货
2066,2013-10-28,0.0,0.0,永安期货
2067,2013-10-29,0.0,0.0,永安期货
2068,2013-10-30,0.0,0.0,永安期货
2069,2013-10-31,0.0,0.0,永安期货
2070,2013-11-01,0.0,0.0,永安期货
2071,2013-11-04,0.0,0.0,永安期货
2072,2013-11-05,0.0,0.0,永安期货
2073,2013-11-06,0.0,0.0,永安期货
2074,2013-11-07,0.0,0.0,永安期货
2075,2013-11-08,0.0,0.0,永安期货
2076,2013-11-11,0.0,0.0,永安期货
2077,2013-11-12,0.0,0.0,永安期货
2078,2013-11-13,0.0,0.0,永安期货
2079,2013-11-14,0.0,0.0,永安期货
2080,2013-11-15,0.0,0.0,永安期货
2081,2013-11-18,0.0,0.0,永安期货
2082,2013-11-19,0.0,0.0,永安期货
2083,2013-11-20,0.0,0.0,永安期货
2084,2013-11-21,0.0,0.0,永安期货
2085,2013-11-22,0.0,0.0,永安期货
2086,2013-11-25,0.0,0.0,永安期货
2087,2013-11-26,0.0,0.0,永安期货
2088,2013-11-27,0.0,0.0,永安期货
2089,2013-11-28,0.0,0.0,永安期货
2090,2013-11-29,0.0,0.0,永安期货
2091,2013-12-02,0.0,0.0,永安期货
2092,2013-12-03,0.0,0.0,永安期货
2093,2013-12-04,0.0,0.0,永安期货
2094,2013-12-05,0.0,0.0,永安期货
2095,2013-12-06,0.0,0.0,永安期货
2096,2013-12-09,0.0,0.0,永安期货
2097,2013-12-10,0.0,0.0,永安期货
2098,2013-12-11,0.0,0.0,永安期货
2099,2013-12-12,0.0,0.0,永安期货
2100,2013-12-13,0.0,0.0,永安期货
2101,2013-12-16,0.0,0.0,永安期货
2102,2013-12-17,0.0,0.0,永安期货
2103,2013-12-18,0.0,0.0,永安期货
2104,2013-12-19,0.0,0.0,永安期货
2105,2013-12-20,0.0,0.0,永安期货
2106,2013-12-23,0.0,0.0,永安期货
2107,2013-12-24,0.0,0.0,永安期货
2108,2013-12-25,0.0,0.0,永安期货
2109,2013-12-26,0.0,0.0,永安期货
2110,2013-12-27,0.0,0.0,永安期货
2111,2013-12-30,0.0,0.0,永安期货
2112,2013-12-31,0.0,0.0,永安期货
2113,2014-01-02,0.0,0.0,永安期货
2114,2014-01-03,0.0,0.0,永安期货
2115,2014-01-06,0.0,0.0,永安期货
2116,2014-01-07,0.0,0.0,永安期货
2117,2014-01-08,0.0,0.0,永安期货
2118,2014-01-09,0.0,0.0,永安期货
2119,2014-01-10,0.0,0.0,永安期货
2120,2014-01-13,0.0,0.0,永安期货
2121,2014-01-14,0.0,0.0,永安期货
2122,2014-01-15,0.0,0.0,永安期货
2123,2014-01-16,0.0,0.0,永安期货
2124,2014-01-17,0.0,0.0,永安期货
2125,2014-01-20,0.0,0.0,永安期货
2126,2014-01-21,0.0,0.0,永安期货
2127,2014-01-22,0.0,0.0,永安期货
2128,2014-01-23,0.0,0.0,永安期货
2129,2014-01-24,0.0,0.0,永安期货
2130,2014-01-27,0.0,0.0,永安期货
2131,2014-01-28,0.0,0.0,永安期货
2132,2014-01-29,0.0,0.0,永安期货
2133,2014-01-30,0.0,0.0,永安期货
2134,2014-02-07,0.0,0.0,永安期货
2135,2014-02-10,0.0,0.0,永安期货
2136,2014-02-11,0.0,0.0,永安期货
2137,2014-02-12,0.0,0.0,永安期货
2138,2014-02-13,0.0,0.0,永安期货
2139,2014-02-14,0.0,0.0,永安期货
2140,2014-02-17,0.0,0.0,永安期货
2141,2014-02-18,0.0,0.0,永安期货
2142,2014-02-19,0.0,0.0,永安期货
2143,2014-02-20,0.0,0.0,永安期货
0,2014-02-21,1.0,0.000985707324759,永安期货
1,2014-02-24,1.0,-0.0105646410137,永安期货
2,2014-02-25,1.0,0.000663570030984,永安期货
3,2014-02-26,1.0,0.00496278934213,永安期货
4,2014-02-27,1.0,-0.00132100415511,永安期货
5,2014-02-28,1.0,0.000330414673417,永安期货
6,2014-03-03,1.0,-0.00364057989387,永安期货
7,2014-03-04,1.0,0.00397088542949,永安期货
8,2014-03-05,1.0,0.00985877193167,永安期货
9,2014-03-06,1.0,-0.00590359208874,永安期货
10,2014-03-07,1.0,-0.00197563449179,永安期货
11,2014-03-10,1.0,-0.0263832300683,永安期货
12,2014-03-11,1.0,-0.037866687201,永安期货
13,2014-03-12,0.0,-0.0,永安期货
2144,2014-03-13,0.0,0.0,永安期货
2145,2014-03-14,0.0,0.0,永安期货
2146,2014-03-17,0.0,0.0,永安期货
2147,2014-03-18,0.0,0.0,永安期货
2148,2014-03-19,0.0,0.0,永安期货
2149,2014-03-20,0.0,0.0,永安期货
2150,2014-03-21,0.0,0.0,永安期货
2151,2014-03-24,0.0,0.0,永安期货
2152,2014-03-25,0.0,0.0,永安期货
2153,2014-03-26,0.0,0.0,永安期货
2154,2014-03-27,0.0,0.0,永安期货
2155,2014-03-28,0.0,0.0,永安期货
2156,2014-03-31,0.0,0.0,永安期货
2157,2014-04-01,0.0,0.0,永安期货
2158,2014-04-02,0.0,0.0,永安期货
2159,2014-04-03,0.0,0.0,永安期货
2160,2014-04-04,0.0,0.0,永安期货
2161,2014-04-08,0.0,0.0,永安期货
2162,2014-04-09,0.0,0.0,永安期货
2163,2014-04-10,0.0,0.0,永安期货
2164,2014-04-11,0.0,0.0,永安期货
2165,2014-04-14,0.0,0.0,永安期货
2166,2014-04-15,0.0,0.0,永安期货
2167,2014-04-16,0.0,0.0,永安期货
2168,2014-04-17,0.0,0.0,永安期货
2169,2014-04-18,0.0,0.0,永安期货
2170,2014-04-21,0.0,0.0,永安期货
2171,2014-04-22,0.0,0.0,永安期货
2172,2014-04-23,0.0,0.0,永安期货
2173,2014-04-24,0.0,0.0,永安期货
2174,2014-04-25,0.0,0.0,永安期货
2175,2014-04-28,0.0,0.0,永安期货
2176,2014-04-29,0.0,0.0,永安期货
2177,2014-04-30,0.0,0.0,永安期货
2178,2014-05-05,0.0,0.0,永安期货
2179,2014-05-06,0.0,0.0,永安期货
2180,2014-05-07,0.0,0.0,永安期货
2181,2014-05-08,0.0,0.0,永安期货
2182,2014-05-09,0.0,0.0,永安期货
2183,2014-05-12,0.0,0.0,永安期货
14,2014-05-13,1.0,0.00295518192409,永安期货
15,2014-05-14,1.0,-0.00065595279492,永安期货
16,2014-05-15,1.0,0.00065595279492,永安期货
17,2014-05-16,1.0,-0.00525970969298,永安期货
18,2014-05-19,1.0,0.00525970969298,永安期货
19,2014-05-20,1.0,0.000327815115211,永安期货
20,2014-05-21,1.0,-0.0032829970393,永安期货
21,2014-05-22,1.0,-0.000987004521646,永安期货
22,2014-05-23,1.0,0.00164446674125,永安期货
23,2014-05-26,1.0,0.00131362908874,永安期货
24,2014-05-27,1.0,-0.00197109130835,永安期货
25,2014-05-28,1.0,0.00361070472698,永安期货
26,2014-05-29,1.0,-0.00888602193941,永安期货
27,2014-05-30,1.0,0.00165152803847,永安期货
28,2014-06-03,1.0,0.00230756654233,永安期货
29,2014-06-04,1.0,-0.000658761552151,永安期货
30,2014-06-05,1.0,0.00131708942319,永安期货
31,2014-06-06,1.0,0.000329001483475,永安期货
32,2014-06-09,1.0,0.00884236971398,永安期货
33,2014-06-10,1.0,0.00390498381025,永安期货
34,2014-06-11,1.0,0.0151493630569,永安期货
35,2014-06-12,1.0,-0.00835212050818,永安期货
36,2014-06-13,1.0,-0.00874782834275,永安期货
37,2014-06-16,1.0,-0.000325467862922,永安期货
38,2014-06-17,1.0,0.00584227562423,永安期货
39,2014-06-18,1.0,0.00323102058145,永安期货
40,2014-06-19,1.0,0.00161160389434,永安期货
41,2014-06-20,1.0,0.01216404243,永安期货
42,2014-06-23,1.0,0.00317662274749,永安期货
43,2014-06-24,1.0,-0.00604423662909,永安期货
44,2014-06-25,1.0,0.0028676138816,永安期货
45,2014-06-26,1.0,0.00507776400452,永安期货
2184,2014-06-27,0.0,0.0,永安期货
46,2014-06-30,1.0,0.0110358994871,永安期货
47,2014-07-01,1.0,0.00594030197635,永安期货
48,2014-07-02,1.0,-0.0166591940111,永安期货
49,2014-07-03,1.0,0.0272019273203,永安期货
50,2014-07-04,1.0,0.00123304577891,永安期货
51,2014-07-07,1.0,-0.0117757790881,永安期货
52,2014-07-08,1.0,0.0215857903174,永安期货
53,2014-07-09,1.0,-0.000305110604961,永安期货
54,2014-07-10,1.0,-0.00397493261482,永安期货
55,2014-07-11,1.0,-0.00429844076021,永安期货
56,2014-07-14,1.0,0.00979799632625,永安期货
57,2014-07-15,1.0,0.0124149967046,永安期货
58,2014-07-16,1.0,-0.000300978181354,永安期货
59,2014-07-17,1.0,0.000300978181354,永安期货
60,2014-07-18,1.0,-0.00241036573463,永安期货
61,2014-07-21,1.0,0.00781253973679,永安期货
62,2014-07-22,1.0,0.0142647292503,永安期货
63,2014-07-23,1.0,0.0134820330494,永安期货
64,2014-07-24,1.0,-0.0043763745998,永安期货
65,2014-07-25,1.0,0.0156661167444,永安期货
66,2014-07-28,1.0,0.000575539584233,永安期货
67,2014-07-29,1.0,-0.000575539584233,永安期货
68,2014-07-30,1.0,-0.0327706328325,永安期货
69,2014-07-31,1.0,0.00297000515319,永安期货
70,2014-08-01,1.0,-0.00267260738148,永安期货
71,2014-08-04,1.0,0.000891663010481,永安期货
72,2014-08-05,1.0,0.0126938973872,永安期货
73,2014-08-06,1.0,-0.0100236688313,永安期货
2185,2014-08-07,0.0,0.0,永安期货
74,2014-08-08,1.0,-0.0190481949707,永安期货
75,2014-08-11,1.0,0.0,永安期货
76,2014-08-12,1.0,0.00718565966088,永安期货
77,2014-08-13,1.0,-0.0107979453468,永安期货
78,2014-08-14,1.0,-0.00847976007912,永安期货
79,2014-08-15,1.0,0.00091199276727,永安期货
80,2014-08-18,1.0,-0.000303905183923,永安期货
81,2014-08-19,1.0,0.00636269378783,永安期货
82,2014-08-20,1.0,0.011411535247,永安期货
83,2014-08-21,1.0,0.00506330195655,永安期货
84,2014-08-22,1.0,0.00237388835516,永安期货
85,2014-08-25,1.0,-0.00773583149655,永安期货
86,2014-08-26,1.0,0.0103997371713,永安期货
87,2014-08-27,1.0,-0.00414692537416,永安期货
88,2014-08-28,1.0,-0.000890868655802,永安期货
89,2014-08-29,1.0,-0.00625840218842,永安期货
90,2014-09-01,1.0,-0.000598086142229,永安期货
91,2014-09-02,1.0,0.0174948865357,永安期货
92,2014-09-03,1.0,-0.00471421026273,永安期货
93,2014-09-04,1.0,0.0129109774669,永安期货
94,2014-09-05,1.0,0.0034924366115,永安期货
95,2014-09-09,1.0,-0.0288850025669,永安期货
96,2014-09-10,1.0,-0.018410056703,永安期货
97,2014-09-11,1.0,-0.00887262972261,永安期货
98,2014-09-12,1.0,0.00917718279334,永安期货
99,2014-09-15,1.0,-0.00549619704191,永安期货
100,2014-09-16,1.0,-0.00460335322651,永安期货
101,2014-09-17,1.0,0.0104040106148,永安期货
102,2014-09-18,1.0,-0.0107116555949,永安期货
103,2014-09-19,1.0,0.00276540351378,永安期货
104,2014-09-22,1.0,-0.0223403644202,永安期货
105,2014-09-23,1.0,0.00968001313499,永安期货
2186,2014-09-24,0.0,0.0,永安期货
2187,2014-09-25,0.0,0.0,永安期货
2188,2014-09-26,0.0,0.0,永安期货
2189,2014-09-29,0.0,0.0,永安期货
